organic,organic_molarity,solvent,solvent_molarity,inorganic_molarity,acid_molarity,alpha_vial_volume,beta_vial_volume,reaction_time,reaction_temperature,crystal_score,objective,default_features,procedure
14-Benzene diammonium iodide,0.6961311217400248,Dimethyl sulfoxide,8.576670512106581,0.0878526683926968,7.315229198348904,0.00025,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6961311217400248, 8.576670512106581, 0.0878526683926968, 7.315229198348904, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.6961311217400248 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 8.576670512106581 M
    - Inorganic molarity: 0.0878526683926968 M
    - Acid molarity: 7.315229198348904 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.9739386157070172,Dimethyl sulfoxide,10.76804600037191,0.3705090797431124,1.4842494025635455,0.00025,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.9739386157070172, 10.76804600037191, 0.3705090797431124, 1.4842494025635455, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.9739386157070172 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.76804600037191 M
    - Inorganic molarity: 0.3705090797431124 M
    - Acid molarity: 1.4842494025635455 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.4241366222564807,Dimethyl sulfoxide,10.182043639009397,0.026845149238208,5.535066618854302,0.000249,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.4241366222564807, 10.182043639009397, 0.026845149238208, 5.535066618854302, 0.000249, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.4241366222564807 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.182043639009397 M
    - Inorganic molarity: 0.026845149238208 M
    - Acid molarity: 5.535066618854302 M
    - Volume in alpha vial: 0.000249 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,1.0781933223917088,Dimethyl sulfoxide,11.26184391055618,0.0608714140950609,0.7391680291651125,0.000251,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0781933223917088, 11.26184391055618, 0.0608714140950609, 0.7391680291651125, 0.000251, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 1.0781933223917088 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 11.26184391055618 M
    - Inorganic molarity: 0.0608714140950609 M
    - Acid molarity: 0.7391680291651125 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.2716828481363004,Dimethyl sulfoxide,7.10848098624975,0.0114590437033952,11.98001303497719,0.00025,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.2716828481363004, 7.10848098624975, 0.0114590437033952, 11.98001303497719, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.2716828481363004 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 7.10848098624975 M
    - Inorganic molarity: 0.0114590437033952 M
    - Acid molarity: 11.98001303497719 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.5861821475036624,Dimethyl sulfoxide,6.991165709757597,0.0038196812344648,10.919834890288945,0.00025,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.5861821475036624, 6.991165709757597, 0.0038196812344648, 10.919834890288945, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.5861821475036624 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 6.991165709757597 M
    - Inorganic molarity: 0.0038196812344648 M
    - Acid molarity: 10.919834890288945 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.7847535070129854,Dimethyl sulfoxide,12.131759590141124,0.0038196812344648,0.4240712578752985,0.0002499999999999,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.7847535070129854, 12.131759590141124, 0.0038196812344648, 0.4240712578752985, 0.0002499999999999, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.7847535070129854 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 12.131759590141124 M
    - Inorganic molarity: 0.0038196812344648 M
    - Acid molarity: 0.4240712578752985 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,1.0723386645351838,Dimethyl sulfoxide,10.471951653173516,0.7677559281274811,0.8481425157505973,0.0002499999999999,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0723386645351838, 10.471951653173516, 0.7677559281274811, 0.8481425157505973, 0.0002499999999999, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 1.0723386645351838 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.471951653173516 M
    - Inorganic molarity: 0.7677559281274811 M
    - Acid molarity: 0.8481425157505973 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.8509557071133083,Dimethyl sulfoxide,11.666647169172265,0.3604920040559409,0.3193307664723634,0.000249,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.8509557071133083, 11.666647169172265, 0.3604920040559409, 0.3193307664723634, 0.000249, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.8509557071133083 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 11.666647169172265 M
    - Inorganic molarity: 0.3604920040559409 M
    - Acid molarity: 0.3193307664723634 M
    - Volume in alpha vial: 0.000249 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.7875797165195668,Dimethyl sulfoxide,9.434284315244009,0.3132138612261364,4.876819465565936,0.00025,0.0006,18.0,85.0,large_crystallites,4,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.7875797165195668, 9.434284315244009, 0.3132138612261364, 4.876819465565936, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.7875797165195668 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 9.434284315244009 M
    - Inorganic molarity: 0.3132138612261364 M
    - Acid molarity: 4.876819465565936 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.6292621318268659,Dimethyl sulfoxide,8.99936192489789,0.0532624873331781,6.863703127961759,0.000251,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6292621318268659, 8.99936192489789, 0.0532624873331781, 6.863703127961759, 0.000251, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.6292621318268659 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 8.99936192489789 M
    - Inorganic molarity: 0.0532624873331781 M
    - Acid molarity: 6.863703127961759 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.2666454983574637,Dimethyl sulfoxide,12.774069758434194,0.1521785352376526,1.055954327378732,0.000251,0.0006,18.0,85.0,clear_solution,1,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.2666454983574637, 12.774069758434194, 0.1521785352376526, 1.055954327378732, 0.000251, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.2666454983574637 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 12.774069758434194 M
    - Inorganic molarity: 0.1521785352376526 M
    - Acid molarity: 1.055954327378732 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.7406924451812148,Dimethyl sulfoxide,10.059851048503758,0.3514106735707872,3.8166413208776895,0.00025,0.0006,18.0,85.0,large_crystallites,4,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.7406924451812148, 10.059851048503758, 0.3514106735707872, 3.8166413208776895, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.7406924451812148 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.059851048503758 M
    - Inorganic molarity: 0.3514106735707872 M
    - Acid molarity: 3.8166413208776895 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
14-Benzene diammonium iodide,0.6873715744988989,Dimethyl sulfoxide,7.839586418269616,0.1107707557994872,8.693460786443625,0.00025,0.0006,18.0,85.0,small_crystallites,3,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.6873715744988989, 7.839586418269616, 0.1107707557994872, 8.693460786443625, 0.00025, 0.0006, 64800.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: 14-Benzene diammonium iodide
    - Molarity of organic compound: 0.6873715744988989 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 7.839586418269616 M
    - Inorganic molarity: 0.1107707557994872 M
    - Acid molarity: 8.693460786443625 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0006 ml
    - Reaction time: 18.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,1.4140516237663168,Dimethyl sulfoxide,9.677347218404137,0.5983530451832372,1.372740625592351,0.000251,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.4140516237663168, 9.677347218404137, 0.5983530451832372, 1.372740625592351, 0.000251, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 1.4140516237663168 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 9.677347218404137 M
    - Inorganic molarity: 0.5983530451832372 M
    - Acid molarity: 1.372740625592351 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,1.0573433113646735,Dimethyl sulfoxide,10.457085945290268,0.2631841622737392,2.014338474907669,0.0002499999999999,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0573433113646735, 10.457085945290268, 0.2631841622737392, 2.014338474907669, 0.0002499999999999, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 1.0573433113646735 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.457085945290268 M
    - Inorganic molarity: 0.2631841622737392 M
    - Acid molarity: 2.014338474907669 M
    - Volume in alpha vial: 0.0002499999999999 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,2.5581106836096903,Dimethyl sulfoxide,6.768676686451274,1.1271147819114484,1.1661959591570712,0.00025,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.5581106836096903, 6.768676686451274, 1.1271147819114484, 1.1661959591570712, 0.00025, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 2.5581106836096903 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 6.768676686451274 M
    - Inorganic molarity: 1.1271147819114484 M
    - Acid molarity: 1.1661959591570712 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,1.471988035478956,Dimethyl sulfoxide,5.820155888894447,0.1481636111882298,9.292398080932836,0.000251,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.471988035478956, 5.820155888894447, 0.1481636111882298, 9.292398080932836, 0.000251, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 1.471988035478956 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 5.820155888894447 M
    - Inorganic molarity: 0.1481636111882298 M
    - Acid molarity: 9.292398080932836 M
    - Volume in alpha vial: 0.000251 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,1.1484688329641948,Dimethyl sulfoxide,7.994424349844717,0.3833334537465332,6.043015424723006,0.00025,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.1484688329641948, 7.994424349844717, 0.3833334537465332, 6.043015424723006, 0.00025, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 1.1484688329641948 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 7.994424349844717 M
    - Inorganic molarity: 0.3833334537465332 M
    - Acid molarity: 6.043015424723006 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,2.397417156418349,Dimethyl sulfoxide,6.773813366113179,0.4348260072348736,3.18053443406474,0.00025,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.397417156418349, 6.773813366113179, 0.4348260072348736, 3.18053443406474, 0.00025, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 2.397417156418349 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 6.773813366113179 M
    - Inorganic molarity: 0.4348260072348736 M
    - Acid molarity: 3.18053443406474 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,2.128366002812677,Dimethyl sulfoxide,6.1589859859227065,0.8099564973065575,4.68351790826133,0.000249,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 2.128366002812677, 6.1589859859227065, 0.8099564973065575, 4.68351790826133, 0.000249, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 2.128366002812677 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 6.1589859859227065 M
    - Inorganic molarity: 0.8099564973065575 M
    - Acid molarity: 4.68351790826133 M
    - Volume in alpha vial: 0.000249 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,1.888787307133332,Dimethyl sulfoxide,7.10990807030437,0.5664180883717432,4.346730393221812,0.00025,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.888787307133332, 7.10990807030437, 0.5664180883717432, 4.346730393221812, 0.00025, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 1.888787307133332 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 7.10990807030437 M
    - Inorganic molarity: 0.5664180883717432 M
    - Acid molarity: 4.346730393221812 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,0.407259577725732,Dimethyl sulfoxide,5.326895598945868,0.2059702139533608,14.418422767760156,0.00025,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.407259577725732, 5.326895598945868, 0.2059702139533608, 14.418422767760156, 0.00025, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 0.407259577725732 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 5.326895598945868 M
    - Inorganic molarity: 0.2059702139533608 M
    - Acid molarity: 14.418422767760156 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
Phenethylammonium iodide,1.6342057623000372,Dimethyl sulfoxide,10.169476109542096,0.3203981105941172,0.1060178144688244,0.00025,0.0007999999999999,6.0,85.0,clear_solution,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.6342057623000372, 10.169476109542096, 0.3203981105941172, 0.1060178144688244, 0.00025, 0.0007999999999999, 21600.0, 85.0]","
    Vapor Diffusion Crystallization Setup:
    - Organic compound used: Phenethylammonium iodide
    - Molarity of organic compound: 1.6342057623000372 M
    - Solvent type: Dimethyl sulfoxide
    - Solvent molarity: 10.169476109542096 M
    - Inorganic molarity: 0.3203981105941172 M
    - Acid molarity: 0.1060178144688244 M
    - Volume in alpha vial: 0.00025 ml
    - Volume in beta vial: 0.0007999999999999 ml
    - Reaction time: 6.0 hours
    - Reaction temperature: 85.0 °C
    "
