Reactant_1_Name,Reactant_2_Name,Ligand_Short_Hand,Reagent_1_Short_Hand,Solvent_1_Short_Hand,Product_Yield_PCT_Area_UV
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,NaOH,MeCN,35.0495637172088
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,NaOH,MeCN,16.3529086131536
6-quinoline-boronic acid hydrochloride,Bromide,dppf,NaOH,MeCN,19.9559208809091
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,NaOH,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,NaOH,MeCN,19.7049270559482
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,KOH,MeCN,40.2439303822655
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,KOH,MeCN,45.856448024225
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,KOH,MeCN,52.7013539830445
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,KOH,MeCN,30.5005829425026
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,KOH,MeCN,27.5584273396117
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,KOH,MeCN,48.6871788825483
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,KOH,MeCN,29.3442456112348
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,KOH,MeCN,33.2252857572933
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,KOH,MeCN,26.6329606618062
6-quinoline-boronic acid hydrochloride,Bromide,dppf,KOH,MeCN,28.0775871631717
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,KOH,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,KOH,MeCN,26.674657272195
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,LiOtBu,MeCN,54.0798294610491
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,LiOtBu,MeCN,46.7466113247265
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,LiOtBu,MeCN,46.6488794236493
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,LiOtBu,MeCN,30.638662945371
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,LiOtBu,MeCN,15.1078423915307
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,LiOtBu,MeCN,42.9918986626171
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,LiOtBu,MeCN,24.2700050032468
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,LiOtBu,MeCN,25.7059265500513
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,LiOtBu,MeCN,21.361571501051
6-quinoline-boronic acid hydrochloride,Bromide,dppf,LiOtBu,MeCN,19.4655623209512
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,LiOtBu,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,LiOtBu,MeCN,15.5756885631068
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,NaHCO3,MeCN,49.0130472739151
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,NaHCO3,MeCN,38.1709391920061
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,NaHCO3,MeCN,43.4835476156268
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,NaHCO3,MeCN,15.9018074761319
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,NaHCO3,MeCN,29.5930085418043
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,NaHCO3,MeCN,57.0973494710886
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,NaHCO3,MeCN,16.86914810048
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,NaHCO3,MeCN,19.720693014294
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,NaHCO3,MeCN,17.4672421967389
6-quinoline-boronic acid hydrochloride,Bromide,dppf,NaHCO3,MeCN,38.4732461473112
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,NaHCO3,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,NaHCO3,MeCN,15.1347296545095
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,Et3N,MeCN,25.6419385981005
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,Et3N,MeCN,27.6666918662725
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,Et3N,MeCN,42.8689659842538
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,Et3N,MeCN,14.2101958486669
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,Et3N,MeCN,15.3881241810768
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,Et3N,MeCN,30.9689629321045
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,Et3N,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,Et3N,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,Et3N,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dppf,Et3N,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,Et3N,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,Et3N,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,CsF,MeCN,18.6942520373895
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,CsF,MeCN,23.545808860016
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,CsF,MeCN,22.9783708500715
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,CsF,MeCN,14.4513791832174
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,CsF,MeCN,21.3307522816307
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,CsF,MeCN,42.121864213122
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,CsF,MeCN,25.4474253352618
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,CsF,MeCN,27.5769217549637
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,CsF,MeCN,23.4547093505904
6-quinoline-boronic acid hydrochloride,Bromide,dppf,CsF,MeCN,39.3319974567885
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,CsF,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,CsF,MeCN,24.4507331253865
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,K3PO4,MeCN,42.2429357685219
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,K3PO4,MeCN,40.8863376317639
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,K3PO4,MeCN,55.0058129356748
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,K3PO4,MeCN,33.9991694530971
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,K3PO4,MeCN,33.1783340395266
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,K3PO4,MeCN,53.9994377838315
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,K3PO4,MeCN,25.0243202361812
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,K3PO4,MeCN,29.8029063352454
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,K3PO4,MeCN,28.4802958866149
6-quinoline-boronic acid hydrochloride,Bromide,dppf,K3PO4,MeCN,44.0678311835166
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,K3PO4,MeCN,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,K3PO4,MeCN,21.140243589312
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,None,THF_V2,25.6971960146957
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,None,THF_V2,25.7441357934166
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,None,THF_V2,22.5905272184984
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,None,THF_V2,18.966079390314
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,None,THF_V2,15.8627568372741
6-quinoline-boronic acid hydrochloride,Bromide,dppf,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,None,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,NaOH,THF_V2,30.1332294672132
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,NaOH,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,NaOH,THF_V2,28.492346941329
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,NaOH,THF_V2,21.737650098077
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,NaOH,THF_V2,27.6627308063785
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,NaOH,THF_V2,35.7598569740842
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,NaOH,THF_V2,30.2432375388826
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,NaOH,THF_V2,41.2736260055726
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,NaOH,THF_V2,23.7224478866646
6-quinoline-boronic acid hydrochloride,Bromide,dppf,NaOH,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,NaOH,THF_V2,19.462159963952
6-quinoline-boronic acid hydrochloride,Bromide,None,NaOH,THF_V2,26.6172683508653
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,KOH,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,KOH,THF_V2,44.9508840659366
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,KOH,THF_V2,41.8683830698244
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,KOH,THF_V2,30.9365742941766
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,KOH,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,KOH,THF_V2,38.9859309997999
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,KOH,THF_V2,38.2013247681786
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,KOH,THF_V2,49.9661027735402
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,KOH,THF_V2,46.2116705140599
6-quinoline-boronic acid hydrochloride,Bromide,dppf,KOH,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,KOH,THF_V2,19.2710962027893
6-quinoline-boronic acid hydrochloride,Bromide,None,KOH,THF_V2,34.9989172313956
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,LiOtBu,THF_V2,52.4719296011214
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,LiOtBu,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,LiOtBu,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,LiOtBu,THF_V2,35.1034608282083
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,LiOtBu,THF_V2,40.6886235683916
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,LiOtBu,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,LiOtBu,THF_V2,35.2168500434486
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,LiOtBu,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,LiOtBu,THF_V2,41.4185963376097
6-quinoline-boronic acid hydrochloride,Bromide,dppf,LiOtBu,THF_V2,23.7681054107928
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,LiOtBu,THF_V2,17.9787210615856
6-quinoline-boronic acid hydrochloride,Bromide,None,LiOtBu,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,NaHCO3,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,NaHCO3,THF_V2,65.6934908541084
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,NaHCO3,THF_V2,60.4993448803632
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,NaHCO3,THF_V2,26.6631486656218
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,NaHCO3,THF_V2,36.9222683664951
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,NaHCO3,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,NaHCO3,THF_V2,21.2966698555221
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,NaHCO3,THF_V2,50.1770683856292
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,NaHCO3,THF_V2,42.1841088212454
6-quinoline-boronic acid hydrochloride,Bromide,dppf,NaHCO3,THF_V2,49.1206490252276
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,NaHCO3,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,NaHCO3,THF_V2,22.9306439275464
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,Et3N,THF_V2,38.9025643582392
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,Et3N,THF_V2,35.7872428090058
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,Et3N,THF_V2,35.7353331838505
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,Et3N,THF_V2,17.5647169938363
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,Et3N,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,Et3N,THF_V2,32.0524529714214
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,Et3N,THF_V2,19.251614787724
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,Et3N,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,Et3N,THF_V2,24.6663269236064
6-quinoline-boronic acid hydrochloride,Bromide,dppf,Et3N,THF_V2,27.8663569271257
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,Et3N,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,Et3N,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,CsF,THF_V2,25.7135426482769
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,CsF,THF_V2,36.7451692076121
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,CsF,THF_V2,44.5185390058507
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,CsF,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,CsF,THF_V2,26.7863104866736
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,CsF,THF_V2,36.7358407872455
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,CsF,THF_V2,28.6677655448648
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,CsF,THF_V2,42.8097016860582
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,CsF,THF_V2,15.2003609862855
6-quinoline-boronic acid hydrochloride,Bromide,dppf,CsF,THF_V2,37.1303584041165
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,CsF,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,CsF,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,K3PO4,THF_V2,30.9680268770552
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,K3PO4,THF_V2,33.2516832578732
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,K3PO4,THF_V2,42.5240403393453
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,K3PO4,THF_V2,17.5246577405026
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,K3PO4,THF_V2,30.6447804574248
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,K3PO4,THF_V2,39.7255116428075
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,K3PO4,THF_V2,21.7742964782331
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,K3PO4,THF_V2,44.0041930084065
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,K3PO4,THF_V2,33.3251921704611
6-quinoline-boronic acid hydrochloride,Bromide,dppf,K3PO4,THF_V2,34.5062877645475
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,K3PO4,THF_V2,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,K3PO4,THF_V2,19.1539986468249
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dppf,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,None,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,NaOH,DMF,19.6283912951202
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,NaOH,DMF,58.216798698374
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,NaOH,DMF,32.1187402290781
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,NaOH,DMF,35.0234931987856
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,NaOH,DMF,17.4603760288065
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,NaOH,DMF,40.9734416691097
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,NaOH,DMF,39.479527463434
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,NaOH,DMF,55.7469225143572
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,NaOH,DMF,33.6728203224897
6-quinoline-boronic acid hydrochloride,Bromide,dppf,NaOH,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,NaOH,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,NaOH,DMF,20.8610864146939
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,KOH,DMF,43.959882467879
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,KOH,DMF,65.5847523989013
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,KOH,DMF,44.7312707843749
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,KOH,DMF,56.097220651197
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,KOH,DMF,52.9600788353373
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,KOH,DMF,56.9274822043813
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,KOH,DMF,44.2519905545838
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,KOH,DMF,71.8784474728149
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,KOH,DMF,54.9519692840107
6-quinoline-boronic acid hydrochloride,Bromide,dppf,KOH,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,KOH,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,KOH,DMF,28.9365605632373
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,LiOtBu,DMF,42.2789620293894
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,LiOtBu,DMF,65.0045368425212
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,LiOtBu,DMF,36.8907384314677
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,LiOtBu,DMF,37.3748975738136
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,LiOtBu,DMF,31.2897083286461
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,LiOtBu,DMF,45.6345702377566
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,LiOtBu,DMF,27.0443037945477
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,LiOtBu,DMF,64.133506684271
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,LiOtBu,DMF,30.9714883438018
6-quinoline-boronic acid hydrochloride,Bromide,dppf,LiOtBu,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,LiOtBu,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,LiOtBu,DMF,15.3457515363051
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,NaHCO3,DMF,23.3488912851887
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,NaHCO3,DMF,43.7336946599735
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,NaHCO3,DMF,24.6728173705838
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,NaHCO3,DMF,18.8827174362814
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,NaHCO3,DMF,21.3470535806391
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,NaHCO3,DMF,26.6894943269646
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,NaHCO3,DMF,27.5672004474569
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,NaHCO3,DMF,26.2785245239158
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,NaHCO3,DMF,21.650467872347
6-quinoline-boronic acid hydrochloride,Bromide,dppf,NaHCO3,DMF,33.4609155851335
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,NaHCO3,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,NaHCO3,DMF,18.6299930968584
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,Et3N,DMF,23.6057782794006
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,Et3N,DMF,35.7227607380553
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,Et3N,DMF,22.8976770969601
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,Et3N,DMF,17.237635100333
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,Et3N,DMF,20.1595188427504
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,Et3N,DMF,21.2779240214026
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,Et3N,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,Et3N,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,Et3N,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,dppf,Et3N,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,Et3N,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,Et3N,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,CsF,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,CsF,DMF,19.9171987310919
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,CsF,DMF,28.8698295773023
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,CsF,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,CsF,DMF,18.3556458388311
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,CsF,DMF,45.1118992997996
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,CsF,DMF,21.0665035340973
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,CsF,DMF,39.0312254489609
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,CsF,DMF,16.2323565923565
6-quinoline-boronic acid hydrochloride,Bromide,dppf,CsF,DMF,39.7103322328166
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,CsF,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,CsF,DMF,15.8202001792667
6-quinoline-boronic acid hydrochloride,Bromide,P(tBu)3,K3PO4,DMF,28.1483162683852
6-quinoline-boronic acid hydrochloride,Bromide,P(Ph)3,K3PO4,DMF,55.6097730349426
6-quinoline-boronic acid hydrochloride,Bromide,AmPhos,K3PO4,DMF,39.6525312858064
6-quinoline-boronic acid hydrochloride,Bromide,P(Cy)3,K3PO4,DMF,38.9182731785928
6-quinoline-boronic acid hydrochloride,Bromide,P(o-Tol)3,K3PO4,DMF,43.0505557713552
6-quinoline-boronic acid hydrochloride,Bromide,CataCXium A,K3PO4,DMF,55.9745242720116
6-quinoline-boronic acid hydrochloride,Bromide,SPhos,K3PO4,DMF,47.4590268519888
6-quinoline-boronic acid hydrochloride,Bromide,dtbpf,K3PO4,DMF,59.3040767356095
6-quinoline-boronic acid hydrochloride,Bromide,XPhos,K3PO4,DMF,44.397155007003
6-quinoline-boronic acid hydrochloride,Bromide,dppf,K3PO4,DMF,29.0156217275374
6-quinoline-boronic acid hydrochloride,Bromide,Xantphos,K3PO4,DMF,0.0
6-quinoline-boronic acid hydrochloride,Bromide,None,K3PO4,DMF,43.6095708900787
Potassium quinoline-6-trifluoroborate,Bromide,P(tBu)3,None,MeOH,32.0836076734582
Potassium quinoline-6-trifluoroborate,Bromide,P(Ph)3,None,MeOH,36.1913904734168
Potassium quinoline-6-trifluoroborate,Bromide,AmPhos,None,MeOH,36.0678499438707
Potassium quinoline-6-trifluoroborate,Bromide,P(Cy)3,None,MeOH,24.7278318819857
Potassium quinoline-6-trifluoroborate,Bromide,P(o-Tol)3,None,MeOH,44.1656774760949
Potassium quinoline-6-trifluoroborate,Bromide,CataCXium A,None,MeOH,39.5858049713457
Potassium quinoline-6-trifluoroborate,Bromide,SPhos,None,MeOH,23.5972106658604
Potassium quinoline-6-trifluoroborate,Bromide,dtbpf,None,MeOH,22.310874112294
Potassium quinoline-6-trifluoroborate,Bromide,XPhos,None,MeOH,24.1034426275582
Potassium quinoline-6-trifluoroborate,Bromide,dppf,None,MeOH,0.0
Potassium quinoline-6-trifluoroborate,Bromide,Xantphos,None,MeOH,0.0
Potassium quinoline-6-trifluoroborate,Bromide,None,None,MeOH,24.1312940506273
Potassium quinoline-6-trifluoroborate,Bromide,P(tBu)3,NaOH,MeOH,59.7120039972868
Potassium quinoline-6-trifluoroborate,Bromide,P(Ph)3,NaOH,MeOH,57.9934027132002
Potassium quinoline-6-trifluoroborate,Bromide,AmPhos,NaOH,MeOH,57.6937055064357
Potassium quinoline-6-trifluoroborate,Bromide,P(Cy)3,NaOH,MeOH,41.6320235046268
Potassium quinoline-6-trifluoroborate,Bromide,P(o-Tol)3,NaOH,MeOH,73.8441999679272
Potassium quinoline-6-trifluoroborate,Bromide,CataCXium A,NaOH,MeOH,60.2526159862109
Potassium quinoline-6-trifluoroborate,Bromide,SPhos,NaOH,MeOH,59.6328103634999
Potassium quinoline-6-trifluoroborate,Bromide,dtbpf,NaOH,MeOH,49.5531461089131
Potassium quinoline-6-trifluoroborate,Bromide,XPhos,NaOH,MeOH,67.7860989405092
Potassium quinoline-6-trifluoroborate,Bromide,dppf,NaOH,MeOH,68.5807237251388
Potassium quinoline-6-trifluoroborate,Bromide,Xantphos,NaOH,MeOH,33.8813881079206
Potassium quinoline-6-trifluoroborate,Bromide,None,NaOH,MeOH,50.9364782312912
Potassium quinoline-6-trifluoroborate,Bromide,P(tBu)3,KOH,MeOH,59.160858944156
Potassium quinoline-6-trifluoroborate,Bromide,P(Ph)3,KOH,MeOH,64.5917821856057
