,Name,M1,M2,M3,Support,M1_mol,M2_mol,M3_mol,Temp,Ar_flow,CH4_flow,O2_flow,CT,Performance
10530,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,4.0,4.8,1.2,0.75,5.737371007371006
10531,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,6.0,7.2,1.8,0.5,6.628680203045685
10532,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,8.0,9.6,2.4,0.38,8.423153660498794
10533,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,4.0,5.1,0.9,0.75,3.5055227882037525
10534,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,6.0,7.7,1.3,0.5,4.276709613478692
10535,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,8.0,10.3,1.7,0.38,5.082178423236515
10536,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,7.0,2.0,1.0,0.75,3.1774537987679667
10537,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,10.5,3.0,1.5,0.5,5.595018679950187
10538,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,14.0,4.0,2.0,0.38,6.629322143318269
10539,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,7.0,2.3,0.8,0.75,2.9195363079615055
10540,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,10.5,3.4,1.1,0.5,6.204228362877999
10541,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,14.0,4.5,1.5,0.38,6.253587370713118
10542,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,7.0,2.4,0.6,0.75,4.4545373891001265
10543,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,10.5,3.6,0.9,0.5,4.450601185436071
10544,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,14.0,4.8,1.2,0.38,6.491441543700339
10545,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,7.0,2.6,0.4,0.75,1.9693023255813957
10546,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,10.5,3.9,0.6,0.5,2.612038664323374
10547,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,750,14.0,5.1,0.9,0.38,3.0462903225806452
10548,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,1.5,5.7,2.8,0.75,10.199683544303799
10549,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,2.3,8.5,4.3,0.5,14.724916943521595
10550,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,3.0,11.3,5.7,0.38,14.912445799457995
10551,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,1.5,6.4,2.1,0.75,16.303383658969803
10552,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,2.3,9.6,3.2,0.5,11.166666666666664
10553,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,3.0,12.8,4.3,0.38,9.823294663573087
10554,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,1.5,6.8,1.7,0.75,10.475352112676056
10555,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,2.3,10.2,2.6,0.5,10.15290519877676
10556,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,3.0,13.6,3.4,0.38,7.374956521739132
10557,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,1.5,7.3,1.2,0.75,7.463495145631069
10558,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,2.3,10.9,1.8,0.5,3.2581818181818183
10559,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,3.0,14.6,2.4,0.38,5.138686131386861
10560,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,4.0,4.0,2.0,0.75,13.254218848829854
10561,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,6.0,6.0,3.0,0.5,10.218778054862844
10562,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,8.0,8.0,4.0,0.38,8.868429423459244
10563,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,4.0,4.5,1.5,0.75,9.368707482993196
10564,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,6.0,6.8,2.3,0.5,4.691339563862929
10565,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,8.0,9.0,3.0,0.38,3.96
10566,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,4.0,4.8,1.2,0.75,5.808837209302324
10567,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,6.0,7.2,1.8,0.5,3.9647457627118645
10568,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,8.0,9.6,2.4,0.38,4.272592592592592
10569,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,4.0,5.1,0.9,0.75,3.9226388888888897
10570,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,6.0,7.7,1.3,0.5,3.187953216374269
10571,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,8.0,10.3,1.7,0.38,2.0593220338983054
10572,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,7.0,2.0,1.0,0.75,5.583704453441295
10573,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,10.5,3.0,1.5,0.5,3.6317114093959733
10574,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,14.0,4.0,2.0,0.38,2.1171698113207547
10575,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,7.0,2.3,0.8,0.75,2.5134670487106017
10576,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,10.5,3.4,1.1,0.5,2.1009905660377357
10577,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,14.0,4.5,1.5,0.38,2.635234375
10578,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,7.0,2.4,0.6,0.75,2.211550151975684
10579,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,10.5,3.6,0.9,0.5,3.7439759036144578
10580,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,14.0,4.8,1.2,0.38,2.482526315789474
10581,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,7.0,2.6,0.4,0.75,1.6752836879432624
10582,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,10.5,3.9,0.6,0.5,2.602758620689656
10583,ZSM-5,n.a.,n.a.,n.a.,ZSM-5,0.0,0.0,0.0,700,14.0,5.1,0.9,0.38,1.7629000000000001
10584,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,1.5,5.7,2.8,0.75,6.585077306733167
10585,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,2.3,8.5,4.3,0.5,7.775408388520971
10586,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,3.0,11.3,5.7,0.38,9.15977278465034
10587,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,1.5,6.4,2.1,0.75,6.7679834150018845
10588,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,2.3,9.6,3.2,0.5,8.426372324159022
10589,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,3.0,12.8,4.3,0.38,8.71312902005297
10590,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,1.5,6.8,1.7,0.75,6.431751751751753
10591,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,2.3,10.2,2.6,0.5,8.080754132231405
10592,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,3.0,13.6,3.4,0.38,9.148002097535397
10593,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,1.5,7.3,1.2,0.75,9.757843137254902
10594,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,2.3,10.9,1.8,0.5,12.971720430107526
10595,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,3.0,14.6,2.4,0.38,14.213560855263157
10596,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,4.0,4.0,2.0,0.75,6.451682974559686
10597,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,6.0,6.0,3.0,0.5,8.166619217081848
10598,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,8.0,8.0,4.0,0.38,9.200435553304633
10599,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,4.0,4.5,1.5,0.75,7.352905153099328
10600,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,6.0,6.8,2.3,0.5,9.098906250000002
10601,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,8.0,9.0,3.0,0.38,10.913961507618286
10602,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,4.0,4.8,1.2,0.75,7.089457171314742
10603,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,6.0,7.2,1.8,0.5,8.966971128608924
10604,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,8.0,9.6,2.4,0.38,10.81208743169399
10605,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,4.0,5.1,0.9,0.75,6.395026861089794
10606,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,6.0,7.7,1.3,0.5,7.823496391339212
10607,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,8.0,10.3,1.7,0.38,10.105611633875105
10608,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,7.0,2.0,1.0,0.75,7.513410792667183
10609,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,10.5,3.0,1.5,0.5,10.18521049753964
10610,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,14.0,4.0,2.0,0.38,11.820666666666666
10611,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,7.0,2.3,0.8,0.75,8.700896208349292
10612,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,10.5,3.4,1.1,0.5,10.828009828009828
10613,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,14.0,4.5,1.5,0.38,13.737043554773427
10614,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,7.0,2.4,0.6,0.75,9.697669291338583
10615,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,10.5,3.6,0.9,0.5,11.801738361814968
10616,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,14.0,4.8,1.2,0.38,12.922353760445683
10617,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,7.0,2.6,0.4,0.75,8.291043549712406
10618,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,10.5,3.9,0.6,0.5,9.981035673187574
10619,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,900,14.0,5.1,0.9,0.38,9.834799566630553
10620,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,1.5,5.7,2.8,0.75,9.986506849315068
10621,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,2.3,8.5,4.3,0.5,11.450736955352339
10622,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,3.0,11.3,5.7,0.38,12.44726976365118
10623,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,1.5,6.4,2.1,0.75,10.801924862811314
10624,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,2.3,9.6,3.2,0.5,12.099932030586235
10625,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,3.0,12.8,4.3,0.38,14.341802706241815
10626,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,1.5,6.8,1.7,0.75,11.331981566820277
10627,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,2.3,10.2,2.6,0.5,12.78098676293622
10628,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,3.0,13.6,3.4,0.38,14.077294981640145
10629,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,1.5,7.3,1.2,0.75,12.381807553956833
10630,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,2.3,10.9,1.8,0.5,10.837542694497156
10631,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,3.0,14.6,2.4,0.38,13.634866803278689
10632,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,4.0,4.0,2.0,0.75,10.060971703150024
10633,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,6.0,6.0,3.0,0.5,11.72831868131868
10634,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,8.0,8.0,4.0,0.38,13.219724486927186
10635,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,4.0,4.5,1.5,0.75,12.05470737913486
10636,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,6.0,6.8,2.3,0.5,13.57943344081069
10637,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,8.0,9.0,3.0,0.38,15.731742678828612
10638,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,4.0,4.8,1.2,0.75,11.107222870478413
10639,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,6.0,7.2,1.8,0.5,12.57444516971279
10640,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,8.0,9.6,2.4,0.38,14.983844067796612
10641,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,4.0,5.1,0.9,0.75,10.48126213592233
10642,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,6.0,7.7,1.3,0.5,8.111305699481864
10643,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,8.0,10.3,1.7,0.38,8.274731296101159
10644,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,7.0,2.0,1.0,0.75,12.179544091181764
10645,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,10.5,3.0,1.5,0.5,13.633831775700935
10646,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,14.0,4.0,2.0,0.38,12.36394868377208
10647,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,7.0,2.3,0.8,0.75,11.839778633301252
10648,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,10.5,3.4,1.1,0.5,10.888477103301383
10649,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,14.0,4.5,1.5,0.38,7.5827461415646615
10650,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,7.0,2.4,0.6,0.75,10.323400503778338
10651,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,10.5,3.6,0.9,0.5,8.574801200300076
10652,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,14.0,4.8,1.2,0.38,5.548114285714286
10653,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,7.0,2.6,0.4,0.75,7.073369890329012
10654,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,10.5,3.9,0.6,0.5,5.856004618937646
10655,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,850,14.0,5.1,0.9,0.38,3.836331491712708
10656,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,1.5,5.7,2.8,0.75,12.422169531713102
10657,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,2.3,8.5,4.3,0.5,13.653498671390615
10658,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,3.0,11.3,5.7,0.38,13.813212231304872
10659,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,1.5,6.4,2.1,0.75,14.14622394571013
10660,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,2.3,9.6,3.2,0.5,12.62023637240714
10661,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,3.0,12.8,4.3,0.38,9.094964028776978
10662,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,1.5,6.8,1.7,0.75,12.488474350433044
10663,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,2.3,10.2,2.6,0.5,7.110448343079923
10664,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,3.0,13.6,3.4,0.38,3.5514048531289912
10665,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,1.5,7.3,1.2,0.75,6.500392156862746
10666,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,2.3,10.9,1.8,0.5,3.2332307692307696
10667,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,3.0,14.6,2.4,0.38,3.2662847965738764
10668,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,4.0,4.0,2.0,0.75,10.397454868304232
10669,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,6.0,6.0,3.0,0.5,6.455811263318114
10670,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,8.0,8.0,4.0,0.38,6.432084382871537
10671,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,4.0,4.5,1.5,0.75,6.530498602050326
10672,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,6.0,6.8,2.3,0.5,3.9229146692233945
10673,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,8.0,9.0,3.0,0.38,7.416692537313432
10674,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,4.0,4.8,1.2,0.75,3.2179684542586755
10675,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,6.0,7.2,1.8,0.5,3.8796350877192975
10676,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,8.0,9.6,2.4,0.38,8.393385826771652
10677,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,4.0,5.1,0.9,0.75,1.8319651995905835
10678,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,6.0,7.7,1.3,0.5,3.2326792452830198
10679,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,8.0,10.3,1.7,0.38,4.675673469387754
10680,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,7.0,2.0,1.0,0.75,8.608952925648923
10681,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,10.5,3.0,1.5,0.5,10.630481212920238
10682,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,14.0,4.0,2.0,0.38,10.834212062256807
10683,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,7.0,2.3,0.8,0.75,7.194480570975416
10684,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,10.5,3.4,1.1,0.5,7.837607655502392
10685,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,14.0,4.5,1.5,0.38,6.493289689034371
10686,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,7.0,2.4,0.6,0.75,6.72013143483023
10687,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,10.5,3.6,0.9,0.5,6.039886578449906
10688,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,14.0,4.8,1.2,0.38,6.831999999999999
10689,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,7.0,2.6,0.4,0.75,3.3915259259259254
10690,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,10.5,3.9,0.6,0.5,3.6159200000000005
10691,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,800,14.0,5.1,0.9,0.38,3.917617449664429
10692,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,1.5,5.7,2.8,0.75,11.040113951339697
10693,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,2.3,8.5,4.3,0.5,8.3357905982906
10694,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,3.0,11.3,5.7,0.38,8.0685552407932
10695,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,1.5,6.4,2.1,0.75,7.429999999999999
10696,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,2.3,9.6,3.2,0.5,5.129980178394451
10697,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,3.0,12.8,4.3,0.38,11.349397590361445
10698,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,1.5,6.8,1.7,0.75,4.90290650406504
10699,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,2.3,10.2,2.6,0.5,8.992580961727183
10700,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,3.0,13.6,3.4,0.38,10.260950226244345
10701,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,1.5,7.3,1.2,0.75,4.154241071428572
10702,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,2.3,10.9,1.8,0.5,6.694082073434125
10703,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,3.0,14.6,2.4,0.38,6.803753846153847
10704,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,4.0,4.0,2.0,0.75,5.937790883009245
10705,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,6.0,6.0,3.0,0.5,12.186307204349799
10706,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,8.0,8.0,4.0,0.38,14.133901345291482
10707,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,4.0,4.5,1.5,0.75,7.543893591293833
10708,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,6.0,6.8,2.3,0.5,10.92496132596685
10709,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,8.0,9.0,3.0,0.38,10.949925037481258
10710,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,4.0,4.8,1.2,0.75,8.585511482254697
10711,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,6.0,7.2,1.8,0.5,7.936936316695351
10712,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,8.0,9.6,2.4,0.38,9.906883720930233
10713,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,4.0,5.1,0.9,0.75,4.614357005758157
10714,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,6.0,7.7,1.3,0.5,3.427780979827089
10715,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,8.0,10.3,1.7,0.38,3.732421875
10716,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,7.0,2.0,1.0,0.75,8.898325312800768
10717,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,10.5,3.0,1.5,0.5,8.213773885350317
10718,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,14.0,4.0,2.0,0.38,7.118790496760259
10719,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,7.0,2.3,0.8,0.75,5.310215053763442
10720,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,10.5,3.4,1.1,0.5,5.093148614609572
10721,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,14.0,4.5,1.5,0.38,5.511043165467626
10722,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,7.0,2.4,0.6,0.75,4.422403258655804
10723,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,10.5,3.6,0.9,0.5,3.815179153094463
10724,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,14.0,4.8,1.2,0.38,3.322666666666666
10725,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,7.0,2.6,0.4,0.75,3.1498876404494385
10726,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,10.5,3.9,0.6,0.5,2.2902439024390246
10727,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,775,14.0,5.1,0.9,0.38,2.4393103448275864
10728,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,1.5,5.7,2.8,0.75,8.524729773992794
10729,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,2.3,8.5,4.3,0.5,11.565060712886797
10730,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,3.0,11.3,5.7,0.38,15.301188616071427
10731,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,1.5,6.4,2.1,0.75,9.145239637305698
10732,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,2.3,9.6,3.2,0.5,12.506827033218784
10733,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,3.0,12.8,4.3,0.38,13.182724252491694
10734,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,1.5,6.8,1.7,0.75,9.041653543307087
10735,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,2.3,10.2,2.6,0.5,7.184648187633261
10736,TiO2,n.a.,n.a.,n.a.,TiO2,0.0,0.0,0.0,750,3.0,13.6,3.4,0.38,10.132678571428572
