custom_id,winner_idx,loser_idx,llm_choice,true_winner,llm_correct
q_014868,4333,5412,A,A,True
q_014869,5516,9685,A,A,True
q_014870,12656,7268,A,B,False
q_014871,1138,8164,A,B,False
q_014872,2195,6046,A,A,True
q_014873,4545,7810,A,B,False
q_014874,2048,1242,A,A,True
q_014875,2780,2843,B,A,False
q_014876,5363,4533,B,A,False
q_014877,2725,11643,B,B,True
q_014878,11551,4933,B,B,True
q_014879,370,11182,A,A,True
q_014880,11486,9323,B,B,True
q_014881,1959,10406,A,A,True
q_014882,11057,10848,B,B,True
q_014883,4275,9072,B,B,True
q_014884,11704,9319,B,B,True
q_014885,1958,6870,A,B,False
q_014886,6222,9111,B,A,False
q_014887,615,1662,A,B,False
q_014888,5509,9370,B,B,True
q_014889,8309,7084,A,A,True
q_014890,12496,9618,A,B,False
q_014891,8161,3345,A,A,True
q_014892,1052,4685,A,A,True
q_014893,3227,4694,A,B,False
q_014894,3088,7575,B,B,True
q_014895,6006,12045,B,B,True
q_014896,4327,1909,A,A,True
q_014897,12609,6215,A,A,True
q_014898,6818,1437,A,B,False
q_014899,3048,10310,B,A,False
q_014900,8110,5268,B,B,True
q_014901,691,3991,B,A,False
q_014902,7800,3402,B,B,True
q_014903,5316,9258,A,B,False
q_014904,1313,10656,A,B,False
q_014905,2267,7665,A,B,False
q_014906,7845,9319,B,B,True
q_014907,12145,7232,A,B,False
q_014908,5623,3603,A,A,True
q_014909,6842,11355,A,A,True
q_014910,6398,5377,A,A,True
q_014911,4831,9290,A,A,True
q_014912,7940,6674,A,A,True
q_014913,11802,10254,A,A,True
q_014914,10808,11020,B,A,False
q_014915,1442,9001,A,A,True
q_014916,1027,4511,B,B,True
q_014917,8299,3824,A,A,True
q_014918,192,6909,A,A,True
q_014919,1206,6126,A,A,True
q_014920,2200,10567,B,B,True
q_014921,7273,10360,B,B,True
q_014922,1303,9410,A,B,False
q_014923,488,5820,B,B,True
q_014924,7517,3547,B,B,True
q_014925,924,11514,B,A,False
q_014926,4847,7290,A,A,True
q_014927,1310,12107,A,B,False
q_014928,4479,9353,B,B,True
q_014929,44,12287,A,A,True
q_014930,5369,8667,B,B,True
q_014931,2704,3087,B,B,True
q_014932,123,6347,A,B,False
q_014933,2290,12282,B,B,True
q_014934,2028,11867,B,B,True
q_014935,8655,9927,B,B,True
q_014936,1184,3494,A,A,True
q_014937,3818,7600,A,A,True
q_014938,5582,4311,A,A,True
q_014939,2253,4876,A,B,False
q_014940,2269,12559,B,B,True
q_014941,10342,9873,B,A,False
q_014942,8553,4619,A,A,True
q_014943,5533,4491,A,A,True
q_014944,5320,10363,A,A,True
q_014945,950,5856,B,B,True
q_014946,8393,4790,B,A,False
q_014947,2920,4921,B,B,True
q_014948,5677,3825,A,B,False
q_014949,6625,10931,B,B,True
q_014950,509,8160,B,A,False
q_014951,6101,8846,B,B,True
q_014952,5590,3363,A,A,True
q_014953,6366,3489,A,A,True
q_014954,174,4515,A,B,False
q_014955,3119,5395,A,A,True
q_014956,4652,10166,B,B,True
q_014957,11541,6030,B,B,True
q_014958,6715,8067,B,A,False
q_014959,6390,10023,B,B,True
q_014960,3341,11904,B,A,False
q_014961,1036,11643,A,A,True
q_014962,294,7383,B,B,True
q_014964,2540,2145,B,B,True
q_014965,10924,9769,B,A,False
q_014966,7373,4807,A,B,False
q_014967,3730,4040,B,A,False
q_014968,737,9952,B,B,True
q_014969,10043,11061,A,B,False
q_014970,1813,5038,B,A,False
q_014971,3358,8662,B,A,False
q_014972,11898,10728,B,B,True
q_014973,248,8467,B,A,False
q_014974,5957,6952,B,B,True
q_014975,1775,2042,A,A,True
q_014976,1613,5721,A,A,True
q_014977,275,11510,B,A,False
q_014978,2377,10154,B,A,False
q_014979,5722,12034,B,B,True
q_014980,5661,3925,A,A,True
q_014981,12707,10206,A,B,False
q_014982,3396,12295,B,B,True
q_014983,3805,9685,B,A,False
q_014984,1139,10303,B,B,True
q_014985,1374,3913,A,A,True
q_014986,208,10513,B,B,True
q_014987,12258,11422,A,A,True
q_014988,8534,8428,A,A,True
q_014989,6311,9451,B,B,True
q_014990,11782,3991,A,B,False
q_014991,761,4221,A,A,True
q_014992,667,9181,A,B,False
q_014993,6382,10618,B,A,False
q_014994,8405,6895,B,B,True
q_014995,2887,8409,A,A,True
q_014996,5971,7014,A,A,True
q_014997,305,11165,B,B,True
q_014998,954,8232,A,A,True
q_014999,11644,6373,B,A,False
q_015000,1493,7241,B,A,False
q_015001,925,9306,B,B,True
q_015002,8469,7270,A,B,False
q_015003,2392,7401,B,B,True
q_015004,4661,8745,B,B,True
q_015005,5639,12472,B,A,False
q_015006,1384,12503,B,B,True
q_015007,11828,6766,A,B,False
q_015008,773,8069,A,A,True
q_015009,6674,9346,A,B,False
q_015010,4603,10570,B,B,True
q_015011,12255,8647,A,A,True
q_015012,2829,8576,A,B,False
q_015014,11462,9520,A,B,False
q_015015,2582,7898,A,B,False
q_015016,392,11911,B,B,True
q_015017,8298,7416,B,A,False
q_015018,1102,1646,B,A,False
q_015019,4232,7665,B,A,False
q_015020,8912,10954,A,B,False
q_015021,4294,6927,B,A,False
q_015022,3919,12030,B,B,True
q_015023,755,5337,A,A,True
q_015024,8527,4354,A,A,True
q_015025,8873,10828,A,B,False
q_015026,6073,9981,A,A,True
q_015027,3028,9102,B,A,False
q_015028,9923,9900,B,A,False
q_015029,3186,6512,A,A,True
q_015030,606,11379,B,B,True
q_015031,93,11059,A,A,True
q_015032,5930,8414,A,A,True
q_015033,1970,8544,B,A,False
q_015034,8600,11574,A,B,False
q_015035,4608,12436,A,B,False
q_015036,8483,7904,A,B,False
q_015037,250,5513,B,A,False
q_015038,11245,10461,B,A,False
q_015039,752,2480,B,B,True
q_015040,6875,6901,B,B,True
q_015041,12271,4469,B,A,False
q_015042,454,4522,A,A,True
q_015043,344,5872,B,B,True
q_015044,5611,11887,B,A,False
q_015045,2120,6152,A,A,True
q_015046,3713,10317,A,A,True
q_015047,2406,10223,B,B,True
q_015048,1588,4321,A,A,True
q_015049,2925,9820,B,B,True
q_015050,1818,7266,B,B,True
q_015051,2404,9917,A,B,False
q_015052,7675,8771,A,A,True
q_015053,9800,8994,B,B,True
q_015054,9093,10257,B,B,True
q_015055,7907,4866,A,A,True
q_015056,1623,11438,B,B,True
q_015057,2190,8581,B,A,False
q_015058,5454,8892,A,A,True
q_015059,1409,3381,B,B,True
q_015060,4308,9728,A,B,False
q_015062,2255,2747,B,A,False
q_015063,7105,4972,A,B,False
q_015064,1054,8824,A,B,False
q_015065,579,9213,A,A,True
q_015066,1904,3270,B,B,True
q_015067,4239,11938,A,A,True
q_015068,11207,9289,A,A,True
q_015069,12218,10870,B,B,True
q_015070,7804,4428,B,B,True
q_015071,6448,9941,B,A,False
q_015072,1710,4272,A,B,False
q_015073,3680,10453,B,B,True
q_015074,1363,1684,A,B,False
q_015075,1643,688,A,A,True
q_015076,4664,2556,B,A,False
q_015077,3406,7301,A,B,False
q_015078,5865,10957,B,A,False
q_015079,438,12027,B,B,True
q_015080,8264,5172,B,B,True
q_015081,4874,9075,A,A,True
q_015082,2687,2561,A,A,True
q_015083,8239,9362,B,B,True
q_015084,3216,7244,A,A,True
q_015085,12403,7152,A,A,True
q_015086,6070,1587,B,A,False
q_015087,2137,6998,B,A,False
q_015088,11480,11148,B,B,True
q_015089,3879,11127,B,A,False
q_015090,5750,5995,A,A,True
q_015091,7572,6759,A,A,True
q_015092,6886,3444,B,B,True
q_015093,695,6542,B,A,False
q_015094,3605,9050,B,A,False
q_015095,1428,7212,B,B,True
q_015096,1592,8586,A,A,True
q_015097,91,1053,A,A,True
q_015098,4021,10803,A,A,True
q_015099,9408,11235,B,B,True
q_015100,2525,7225,B,B,True
q_015101,773,8530,A,A,True
q_015102,2789,8495,A,B,False
q_015103,3790,7350,B,A,False
q_015104,8035,7419,B,A,False
q_015105,2151,2810,A,B,False
q_015106,2239,8075,A,B,False
q_015107,2639,8680,A,A,True
q_015108,5631,11132,B,B,True
q_015110,304,5798,B,B,True
q_015111,3800,181,A,B,False
q_015112,6951,11894,B,B,True
q_015113,4085,11332,B,B,True
q_015114,7860,4302,A,A,True
q_015115,10854,10219,A,A,True
q_015116,6802,3278,A,A,True
q_015117,397,11351,B,B,True
q_015118,3617,11207,A,B,False
q_015119,724,11614,B,A,False
q_015120,935,8996,A,A,True
q_015121,3724,9947,B,A,False
q_015122,1577,7842,A,B,False
q_015123,86,1529,A,A,True
q_015124,676,2999,A,A,True
q_015125,5959,5591,A,A,True
q_015126,1838,1108,A,A,True
q_015127,1363,3758,B,A,False
q_015128,3867,12470,A,B,False
q_015129,7518,11230,A,A,True
q_015130,1125,11906,B,B,True
q_015131,12685,465,A,B,False
q_015132,8398,5832,B,B,True
q_015133,2186,8055,A,A,True
q_015134,1687,254,A,A,True
q_015135,11514,12156,A,A,True
q_015136,7555,5138,A,B,False
q_015137,12410,10997,A,A,True
q_015138,1448,9868,B,B,True
q_015139,8261,12527,A,A,True
q_015140,1661,11305,A,A,True
q_015141,12070,9735,A,B,False
q_015142,7721,10815,B,B,True
q_015143,962,10889,B,B,True
q_015144,2729,3237,B,B,True
q_015145,7556,4565,B,A,False
q_015146,163,12528,B,B,True
q_015147,110,11020,A,A,True
q_015148,1338,11759,A,B,False
q_015149,1417,12467,B,B,True
q_015150,2541,6813,A,A,True
q_015151,11470,9424,A,A,True
q_015152,8326,5004,B,B,True
q_015153,356,7989,B,B,True
q_015154,1776,9079,A,A,True
q_015155,761,230,B,B,True
q_015156,10375,9796,B,A,False
q_015157,4663,3705,B,B,True
q_015158,549,1795,A,B,False
q_015159,2746,3285,A,A,True
q_015160,4105,8683,A,A,True
q_015161,5148,10761,A,A,True
q_015162,11394,7251,A,B,False
q_015163,2039,2520,B,A,False
q_015164,7676,11437,B,B,True
q_015165,3492,10046,A,A,True
q_015166,6334,5208,B,B,True
q_015167,3761,7045,A,B,False
q_015168,12248,4375,A,B,False
q_015169,7622,4796,A,A,True
q_015170,327,7495,B,A,False
q_015171,1852,1714,A,A,True
q_015172,1991,7628,A,B,False
q_015173,3063,12677,B,B,True
q_015174,9401,11427,A,A,True
q_015175,7853,4029,A,B,False
q_015176,4104,7343,B,B,True
q_015177,5706,5583,B,A,False
q_015178,487,4499,B,B,True
q_015179,483,4716,B,A,False
q_015180,7922,5606,A,A,True
q_015181,12697,11508,A,B,False
q_015182,11720,11956,A,A,True
q_015183,3816,10434,A,A,True
q_015184,273,6774,A,B,False
q_015185,3651,10307,B,A,False
q_015186,2778,11708,A,B,False
q_015187,7830,7050,B,A,False
q_015188,11690,12025,B,B,True
q_015189,11282,10851,B,B,True
q_015190,8443,4161,B,B,True
q_015191,3802,5804,B,A,False
q_015192,6618,7236,B,B,True
q_015193,3162,8942,A,A,True
q_015194,6534,10566,B,A,False
q_015195,5139,7190,A,A,True
q_015196,2635,5119,A,B,False
q_015197,7624,6136,B,B,True
q_015198,454,10440,B,B,True
q_015199,12683,5376,B,B,True
q_015200,1297,9024,B,B,True
q_015201,12502,12510,B,A,False
q_015202,449,4256,A,B,False
q_015204,5266,5306,A,B,False
q_015205,7291,7140,B,B,True
q_015206,5509,9822,A,A,True
q_015207,864,11401,B,A,False
q_015208,211,8913,A,A,True
q_015209,12524,7203,A,B,False
q_015210,8327,8760,A,A,True
q_015211,12103,9893,A,B,False
q_015212,1776,6164,B,B,True
q_015213,829,11762,B,B,True
q_015215,2738,4099,A,A,True
q_015216,8292,9948,B,B,True
q_015217,2416,11392,A,B,False
q_015218,5432,11425,A,A,True
q_015219,1935,9763,A,B,False
q_015220,757,6336,A,A,True
q_015221,9431,10416,B,A,False
q_015222,116,1262,A,A,True
q_015223,6227,8487,A,B,False
q_015224,6434,4856,A,B,False
q_015225,4295,5277,A,B,False
q_015226,3511,8550,A,B,False
q_015227,4127,5124,B,A,False
q_015228,4757,11110,B,B,True
q_015229,3499,10278,A,A,True
q_015230,4324,7933,A,B,False
q_015232,2257,6469,A,A,True
q_015233,5206,8702,A,A,True
q_015234,2317,2870,B,B,True
q_015235,3100,9228,A,A,True
q_015236,12346,12055,B,B,True
q_015237,10731,9027,B,B,True
q_015238,6966,12001,B,B,True
q_015239,8075,4064,A,A,True
q_015241,9427,9090,B,A,False
q_015242,8298,5779,A,B,False
q_015243,1353,10444,A,A,True
q_015244,8611,4143,A,A,True
q_015245,1286,1754,B,A,False
q_015246,6208,12540,B,A,False
q_015247,25,5303,B,B,True
q_015248,602,4345,B,B,True
q_015249,643,702,B,A,False
q_015250,984,2131,A,A,True
q_015251,8981,12042,B,B,True
q_015252,6824,7595,B,B,True
q_015253,11459,11873,A,A,True
q_015254,3683,12147,B,A,False
q_015255,622,4207,B,A,False
q_015257,10652,9926,B,B,True
q_015258,11825,6298,A,A,True
q_015259,6466,9265,A,B,False
q_015260,6444,7243,A,A,True
q_015261,12428,8920,B,A,False
q_015262,2304,11927,A,A,True
q_015263,5982,11269,A,A,True
q_015264,7943,3137,A,B,False
q_015265,2110,7332,B,B,True
q_015266,4587,5040,B,A,False
q_015267,1478,9723,B,B,True
q_015268,4065,9009,B,B,True
q_015269,32,10404,B,B,True
q_015270,7763,8871,A,B,False
q_015271,6314,8987,A,B,False
q_015272,3090,9993,B,B,True
q_015273,12062,10967,A,B,False
q_015274,2589,7026,B,A,False
q_015275,4717,7276,B,B,True
q_015276,6193,9952,B,B,True
q_015277,4739,8772,A,B,False
q_015278,1129,3804,A,A,True
q_015279,392,3352,A,A,True
q_015280,5503,9187,A,A,True
q_015281,5673,11625,B,A,False
q_015282,685,756,B,A,False
q_015283,3081,4156,A,A,True
q_015284,1964,7729,B,A,False
q_015285,1964,8955,A,A,True
q_015286,4491,9343,B,B,True
q_015287,456,8821,B,A,False
q_015289,3226,8532,A,B,False
q_015290,2801,5962,A,B,False
q_015291,811,11121,A,A,True
q_015292,7545,4360,B,A,False
q_015293,3995,4892,A,A,True
q_015294,2465,12428,B,B,True
q_015295,5454,4029,A,B,False
q_015296,12200,12343,A,A,True
q_015297,45,8898,A,A,True
q_015298,255,8796,B,B,True
q_015299,5246,10416,A,A,True
q_015300,11678,10702,A,A,True
q_015301,3574,2826,B,A,False
q_015302,5348,9496,A,A,True
q_015303,6712,7296,A,B,False
q_015304,2533,12411,A,A,True
q_015305,515,11543,A,B,False
q_015306,2075,6058,A,A,True
q_015307,2722,6431,B,B,True
q_015308,8421,2628,A,B,False
q_015309,8584,9679,A,A,True
q_015310,2565,10855,B,B,True
q_015311,10081,8964,A,B,False
q_015312,12629,8352,B,A,False
q_015313,1937,9865,A,B,False
q_015314,2159,3896,B,A,False
q_015315,1809,4403,A,A,True
q_015317,1438,7001,A,A,True
q_015318,1208,9890,B,B,True
q_015319,5600,5371,B,A,False
q_015320,2123,9186,A,A,True
q_015321,12598,11274,A,B,False
q_015322,11493,11946,B,B,True
q_015323,8311,6111,A,A,True
q_015325,5796,11882,A,A,True
q_015326,6034,6015,A,B,False
q_015327,1847,2660,B,B,True
q_015328,7700,7980,B,B,True
q_015329,5729,3941,A,A,True
q_015330,6163,10162,B,A,False
q_015331,11900,9804,B,A,False
q_015332,5990,6942,B,B,True
q_015333,3849,4674,B,A,False
q_015334,5363,8519,A,B,False
q_015335,8037,9293,A,B,False
q_015336,8095,7709,A,A,True
q_015337,536,6502,B,B,True
q_015338,2873,6758,A,B,False
q_015339,1630,12604,A,A,True
q_015340,3224,12145,B,A,False
q_015341,2209,3957,A,A,True
q_015342,6027,10154,B,B,True
q_015343,11453,11884,A,A,True
q_015344,7735,12595,A,A,True
q_015345,2786,5103,B,A,False
q_015346,4428,10919,B,B,True
q_015347,5946,9234,A,A,True
q_015348,667,7802,A,B,False
q_015349,2129,6716,B,A,False
q_015350,3425,8782,B,B,True
q_015351,7787,3371,B,B,True
q_015352,5671,7120,B,B,True
q_015353,12245,7457,A,A,True
q_015354,2677,2616,A,A,True
q_015355,7903,11581,A,B,False
q_015356,1947,6600,B,B,True
q_015357,3637,12362,B,B,True
q_015358,6289,4857,B,A,False
q_015359,2060,12667,A,A,True
q_015360,11609,8386,A,A,True
q_015361,8511,11264,B,B,True
q_015362,6027,7156,A,A,True
q_015363,7235,5739,A,A,True
q_015364,6672,3705,A,A,True
q_015365,2694,10809,A,A,True
q_015366,12212,10068,B,B,True
q_015367,302,5252,B,B,True
q_015368,12117,8826,B,B,True
q_015369,853,10602,B,A,False
q_015370,1356,9455,B,A,False
q_015371,6319,6040,A,A,True
q_015372,4263,9935,A,A,True
q_015373,8554,5386,A,A,True
q_015374,8433,10671,A,B,False
q_015375,1687,4753,A,A,True
q_015376,5163,10878,A,B,False
q_015377,5646,4684,A,B,False
q_015378,572,3621,A,A,True
q_015379,8126,402,A,A,True
q_015380,1056,9892,A,B,False
q_015381,5385,11797,A,B,False
q_015382,6485,1113,A,B,False
q_015383,5189,8935,A,B,False
q_015384,12137,3996,A,A,True
q_015385,2856,6384,A,B,False
q_015386,4993,5868,A,A,True
q_015387,3142,9784,A,A,True
q_015388,5063,3808,A,A,True
q_015389,7423,3557,A,A,True
q_015390,3937,6193,B,A,False
q_015391,4037,8498,A,B,False
q_015392,8524,10754,A,A,True
q_015393,64,10549,A,B,False
q_015394,2701,7224,B,A,False
q_015395,922,1415,B,A,False
q_015396,3043,7878,B,A,False
q_015397,7933,7340,B,B,True
q_015398,12194,10864,B,B,True
q_015399,2034,2446,B,B,True
q_015400,544,10096,B,B,True
q_015401,6712,8751,A,A,True
q_015402,8452,12591,A,B,False
q_015403,8091,7020,A,A,True
q_015404,6984,11746,A,A,True
q_015405,809,8162,B,B,True
q_015406,401,10332,B,A,False
q_015407,4987,5431,B,A,False
q_015408,1328,9784,B,A,False
q_015409,7789,6473,B,B,True
q_015410,2475,12036,A,A,True
q_015411,2299,9066,A,A,True
q_015412,3125,8431,B,B,True
q_015413,5883,10369,A,A,True
q_015414,7295,10757,B,B,True
q_015415,4198,4740,B,B,True
q_015416,6643,4307,A,A,True
q_015417,8464,10631,A,B,False
q_015419,5525,4501,B,B,True
q_015420,5799,4710,B,B,True
q_015421,88,9902,B,A,False
q_015422,2122,9256,B,A,False
q_015423,7751,5413,A,B,False
q_015424,3338,3348,B,A,False
q_015425,3070,2996,A,A,True
q_015426,2684,3762,A,A,True
q_015427,1581,3477,B,B,True
q_015428,8093,9664,B,B,True
q_015429,576,3282,A,A,True
q_015430,331,8280,B,B,True
q_015431,6860,10519,B,B,True
q_015432,2839,6082,B,B,True
q_015433,11613,10557,B,B,True
q_015434,2494,9558,A,A,True
q_015435,12220,9773,A,A,True
q_015436,5807,4089,A,A,True
q_015437,5563,3847,B,B,True
q_015438,5408,12446,B,B,True
q_015439,2492,5793,B,B,True
q_015440,7208,9498,B,B,True
q_015441,10197,10971,A,A,True
q_015442,5695,3260,A,B,False
q_015443,722,4039,B,A,False
q_015444,7175,6243,A,A,True
q_015445,4894,5073,B,A,False
q_015446,5291,10133,B,B,True
q_015447,3015,10884,A,B,False
q_015448,11624,12079,A,A,True
q_015449,4996,7272,B,B,True
q_015450,11457,10122,A,A,True
q_015451,1498,8377,A,B,False
q_015452,4736,4485,A,B,False
q_015453,4046,3379,A,A,True
q_015454,11729,12482,B,B,True
q_015455,307,7625,B,A,False
q_015456,4649,3747,A,B,False
q_015457,1932,9351,B,A,False
q_015458,6935,9949,A,A,True
q_015459,7835,8322,A,A,True
q_015460,273,10838,A,A,True
q_015461,2782,5567,A,A,True
q_015462,1905,7617,A,A,True
q_015464,7879,5978,B,B,True
q_015465,3061,12162,A,B,False
q_015466,8109,899,A,A,True
q_015467,8008,10461,A,A,True
q_015468,2496,6741,A,A,True
q_015469,7567,5040,B,A,False
q_015470,12199,7024,A,B,False
q_015471,8128,9383,A,A,True
q_015472,17,9976,A,A,True
q_015473,12128,5595,A,A,True
q_015474,3230,11451,B,A,False
q_015475,1167,4318,A,A,True
q_015476,456,3755,A,B,False
q_015477,5597,3569,A,B,False
q_015478,6911,9787,A,B,False
q_015479,6451,4787,A,B,False
q_015480,10451,9948,B,B,True
q_015481,5817,10177,B,B,True
q_015482,7496,8462,A,A,True
q_015483,1537,10371,A,A,True
q_015484,8352,9045,B,A,False
q_015485,11573,2628,A,A,True
q_015486,7021,2815,A,A,True
q_015487,2900,9997,A,A,True
q_015488,788,8853,B,B,True
q_015489,8086,7406,A,A,True
q_015490,47,5735,A,B,False
q_015491,8153,6880,A,A,True
q_015492,6233,10908,A,B,False
q_015493,8191,4726,A,A,True
q_015494,197,64,A,B,False
q_015495,3509,3657,B,B,True
q_015496,7234,11188,A,A,True
q_015497,10315,9589,B,A,False
q_015498,5653,5894,A,A,True
q_015499,403,10887,B,A,False
q_015500,12516,10112,A,B,False
q_015501,3395,9387,B,A,False
q_015502,2477,281,A,A,True
q_015504,2161,7487,A,B,False
q_015505,11470,10784,A,B,False
q_015506,12127,11716,B,B,True
q_015507,5257,5394,A,A,True
q_015508,581,2260,B,B,True
q_015509,8162,11550,B,A,False
q_015510,3463,7416,A,B,False
q_015511,1530,1537,A,B,False
q_015512,6731,3291,B,A,False
q_015513,355,3226,A,A,True
q_015514,682,3682,B,A,False
q_015515,4419,8902,B,B,True
q_015516,5773,4474,B,B,True
q_015517,6993,7184,A,A,True
q_015518,6995,10665,B,B,True
q_015519,4465,9790,A,A,True
q_015520,9343,9686,A,B,False
q_015521,11971,7158,B,B,True
q_015522,10648,9511,A,A,True
q_015523,3236,7234,B,A,False
q_015524,332,8612,B,B,True
q_015525,3573,10905,A,A,True
q_015526,6072,9778,A,B,False
q_015527,5396,8067,A,B,False
q_015528,3725,4911,A,B,False
q_015529,49,11372,A,A,True
q_015530,5410,10637,A,B,False
q_015531,4730,9245,B,A,False
q_015532,1565,9306,B,B,True
q_015533,4175,4796,B,A,False
q_015534,5132,3325,B,B,True
q_015535,12424,9903,B,A,False
q_015536,2837,11967,A,A,True
q_015537,146,8786,B,A,False
q_015538,5601,4276,A,B,False
q_015539,664,2188,A,B,False
q_015540,3137,4597,B,B,True
q_015541,1177,912,A,A,True
q_015542,7489,10031,A,A,True
q_015543,1120,6507,B,B,True
q_015544,3459,8609,A,A,True
q_015545,12105,7981,A,A,True
q_015546,1837,3912,A,A,True
q_015547,131,8692,B,B,True
q_015548,6059,11170,A,B,False
q_015549,2052,5433,B,B,True
q_015550,5703,10876,B,A,False
q_015551,2547,3844,B,B,True
q_015552,5432,5448,B,B,True
q_015553,3738,11100,A,B,False
q_015554,5510,8429,B,B,True
q_015555,1234,2561,B,B,True
q_015556,6690,11865,B,B,True
q_015557,2196,8979,B,A,False
q_015558,983,5026,A,A,True
q_015559,9699,10763,A,A,True
q_015560,2557,5419,B,B,True
q_015561,3744,8902,B,B,True
q_015562,869,5290,A,A,True
q_015563,6415,3762,A,A,True
q_015564,11639,9655,A,B,False
q_015565,3347,2833,B,A,False
q_015566,3251,5260,A,A,True
q_015567,1019,4815,B,B,True
q_015568,6411,10892,B,B,True
q_015569,12264,4433,A,B,False
q_015570,5775,10932,B,B,True
q_015571,5058,8807,A,A,True
q_015572,11654,10510,A,B,False
q_015573,11488,10757,B,B,True
q_015574,8657,10661,B,B,True
q_015575,6869,9442,A,A,True
q_015576,7420,12508,A,A,True
q_015577,3037,6088,A,B,False
q_015578,1033,4610,A,A,True
q_015579,1714,9058,A,B,False
q_015580,265,4831,B,A,False
q_015581,8338,6360,A,A,True
q_015582,63,10856,B,B,True
q_015583,2247,11893,A,A,True
q_015584,12614,10204,A,A,True
q_015585,992,5241,B,B,True
q_015586,1225,10934,A,A,True
q_015587,8067,10782,B,B,True
q_015588,2539,1997,A,A,True
q_015589,2288,9343,B,A,False
q_015590,714,2379,A,A,True
q_015591,3090,8911,A,A,True
q_015592,1685,11288,B,B,True
q_015593,2336,11130,A,A,True
q_015594,589,5053,A,B,False
q_015595,7624,4823,B,A,False
q_015596,1196,12581,B,B,True
q_015597,3445,3019,A,B,False
q_015598,3238,12293,A,B,False
q_015599,2479,6883,B,B,True
q_015600,8151,5308,A,A,True
q_015601,7626,10218,A,A,True
q_015602,3131,11194,A,A,True
q_015603,4499,7860,A,B,False
q_015604,11759,8855,A,A,True
q_015605,6142,8676,B,B,True
q_015606,1364,9340,B,B,True
q_015607,877,2831,A,B,False
q_015608,11464,9507,B,B,True
q_015609,8938,8718,A,A,True
q_015610,7969,6621,A,B,False
q_015611,1964,9924,B,B,True
q_015612,7036,8784,B,B,True
q_015613,4312,8603,A,B,False
q_015615,1576,12009,A,A,True
q_015616,522,12349,A,A,True
q_015617,388,6092,B,A,False
q_015618,9114,10047,A,A,True
q_015619,4915,1689,B,A,False
q_015620,10943,8737,A,B,False
q_015621,7482,12292,A,A,True
q_015622,11302,8739,A,B,False
q_015623,8016,8912,B,B,True
q_015624,7687,9253,A,A,True
q_015625,1121,3185,B,A,False
q_015626,1083,10256,B,B,True
q_015627,7040,8906,B,B,True
